-100,-197
-100,-196
-100,-195
-99,-197
-99,-196
-99,-195
-98,-197
-98,-196
-98,-195
-100,-185
-100,-184
-100,-183
-99,-185
-99,-184
-99,-183
-98,-185
-98,-184
-98,-183
-100,-179
-100,-178
-100,-177
-99,-179
-99,-178
-99,-177
-98,-179
-98,-178
-98,-177
-100,-155
-100,-154
-100,-153
-99,-155
-99,-154
-99,-153
-98,-155
-98,-154
-98,-153
-100,-137
-100,-136
-100,-135
-99,-137
-99,-136
-99,-135
-98,-137
-98,-136
-98,-135
-100,-113
-100,-112
-100,-111
-99,-113
-99,-112
-99,-111
-98,-113
-98,-112
-98,-111
-100,-107
-100,-106
-100,-105
-99,-107
-99,-106
-99,-105
-98,-107
-98,-106
-98,-105
-100,-77
-100,-76
-100,-75
-99,-77
-99,-76
-99,-75
-98,-77
-98,-76
-98,-75
-100,-71
-100,-70
-100,-69
-99,-71
-99,-70
-99,-69
-98,-71
-98,-70
-98,-69
-100,-59
-100,-58
-100,-57
-99,-59
-99,-58
-99,-57
-98,-59
-98,-58
-98,-57
-100,-41
-100,-40
-100,-39
-99,-41
-99,-40
-99,-39
-98,-41
-98,-40
-98,-39
-100,-23
-100,-22
-100,-21
-99,-23
-99,-22
-99,-21
-98,-23
-98,-22
-98,-21
-100,-11
-100,-10
-100,-9
-99,-11
-99,-10
-99,-9
-98,-11
-98,-10
-98,-9
-100,1
-100,2
-100,3
-99,1
-99,2
-99,3
-98,1
-98,2
-98,3
-100,25
-100,26
-100,27
-99,25
-99,26
-99,27
-98,25
-98,26
-98,27
-100,31
-100,32
-100,33
-99,31
-99,32
-99,33
-98,31
-98,32
-98,33
-100,43
-100,44
-100,45
-99,43
-99,44
-99,45
-98,43
-98,44
-98,45
-100,61
-100,62
-100,63
-99,61
-99,62
-99,63
-98,61
-98,62
-98,63
-100,79
-100,80
-100,81
-99,79
-99,80
-99,81
-98,79
-98,80
-98,81
-100,175
-100,176
-100,177
-99,175
-99,176
-99,177
-98,175
-98,176
-98,177
-100,187
-100,188
-100,189
-99,187
-99,188
-99,189
-98,187
-98,188
-98,189
-100,199
-100,200
-99,199
-99,200
-98,199
-98,200
-97,-197
-97,-196
-97,-195
-96,-197
-96,-196
-96,-195
-95,-197
-95,-196
-95,-195
-97,-194
-97,-193
-97,-192
-96,-194
-96,-193
-96,-192
-95,-194
-95,-193
-95,-192
-97,-191
-97,-190
-97,-189
-96,-191
-96,-190
-96,-189
-95,-191
-95,-190
-95,-189
-97,-185
-97,-184
-97,-183
-96,-185
-96,-184
-96,-183
-95,-185
-95,-184
-95,-183
-97,-179
-97,-178
-97,-177
-96,-179
-96,-178
-96,-177
-95,-179
-95,-178
-95,-177
-97,-176
-97,-175
-97,-174
-96,-176
-96,-175
-96,-174
-95,-176
-95,-175
-95,-174
-97,-173
-97,-172
-97,-171
-96,-173
-96,-172
-96,-171
-95,-173
-95,-172
-95,-171
-97,-170
-97,-169
-97,-168
-96,-170
-96,-169
-96,-168
-95,-170
-95,-169
-95,-168
-97,-167
-97,-166
-97,-165
-96,-167
-96,-166
-96,-165
-95,-167
-95,-166
-95,-165
-97,-164
-97,-163
-97,-162
-96,-164
-96,-163
-96,-162
-95,-164
-95,-163
-95,-162
-97,-161
-97,-160
-97,-159
-96,-161
-96,-160
-96,-159
-95,-161
-95,-160
-95,-159
-97,-155
-97,-154
-97,-153
-96,-155
-96,-154
-96,-153
-95,-155
-95,-154
-95,-153
-97,-149
-97,-148
-97,-147
-96,-149
-96,-148
-96,-147
-95,-149
-95,-148
-95,-147
-97,-143
-97,-142
-97,-141
-96,-143
-96,-142
-96,-141
-95,-143
-95,-142
-95,-141
-97,-137
-97,-136
-97,-135
-96,-137
-96,-136
-96,-135
-95,-137
-95,-136
-95,-135
-97,-131
-97,-130
-97,-129
-96,-131
-96,-130
-96,-129
-95,-131
-95,-130
-95,-129
-97,-128
-97,-127
-97,-126
-96,-128
-96,-127
-96,-126
-95,-128
-95,-127
-95,-126
-97,-125
-97,-124
-97,-123
-96,-125
-96,-124
-96,-123
-95,-125
-95,-124
-95,-123
-97,-122
-97,-121
-97,-120
-96,-122
-96,-121
-96,-120
-95,-122
-95,-121
-95,-120
-97,-119
-97,-118
-97,-117
-96,-119
-96,-118
-96,-117
-95,-119
-95,-118
-95,-117
-97,-116
-97,-115
-97,-114
-96,-116
-96,-115
-96,-114
-95,-116
-95,-115
-95,-114
-97,-113
-97,-112
-97,-111
-96,-113
-96,-112
-96,-111
-95,-113
-95,-112
-95,-111
-97,-107
-97,-106
-97,-105
-96,-107
-96,-106
-96,-105
-95,-107
-95,-106
-95,-105
-97,-104
-97,-103
-97,-102
-96,-104
-96,-103
-96,-102
-95,-104
-95,-103
-95,-102
-97,-101
-97,-100
-97,-99
-96,-101
-96,-100
-96,-99
-95,-101
-95,-100
-95,-99
-97,-98
-97,-97
-97,-96
-96,-98
-96,-97
-96,-96
-95,-98
-95,-97
-95,-96
-97,-95
-97,-94
-97,-93
-96,-95
-96,-94
-96,-93
-95,-95
-95,-94
-95,-93
-97,-92
-97,-91
-97,-90
-96,-92
-96,-91
-96,-90
-95,-92
-95,-91
-95,-90
-97,-89
-97,-88
-97,-87
-96,-89
-96,-88
-96,-87
-95,-89
-95,-88
-95,-87
-97,-83
-97,-82
-97,-81
-96,-83
-96,-82
-96,-81
-95,-83
-95,-82
-95,-81
-97,-80
-97,-79
-97,-78
-96,-80
-96,-79
-96,-78
-95,-80
-95,-79
-95,-78
-97,-77
-97,-76
-97,-75
-96,-77
-96,-76
-96,-75
-95,-77
-95,-76
-95,-75
-97,-71
-97,-70
-97,-69
-96,-71
-96,-70
-96,-69
-95,-71
-95,-70
-95,-69
-97,-65
-97,-64
-97,-63
-96,-65
-96,-64
-96,-63
-95,-65
-95,-64
-95,-63
-97,-62
-97,-61
-97,-60
-96,-62
-96,-61
-96,-60
-95,-62
-95,-61
-95,-60
-97,-59
-97,-58
-97,-57
-96,-59
-96,-58
-96,-57
-95,-59
-95,-58
-95,-57
-97,-56
-97,-55
-97,-54
-96,-56
-96,-55
-96,-54
-95,-56
-95,-55
-95,-54
-97,-53
-97,-52
-97,-51
-96,-53
-96,-52
-96,-51
-95,-53
-95,-52
-95,-51
-97,-47
-97,-46
-97,-45
-96,-47
-96,-46
-96,-45
-95,-47
-95,-46
-95,-45
-97,-44
-97,-43
-97,-42
-96,-44
-96,-43
-96,-42
-95,-44
-95,-43
-95,-42
-97,-41
-97,-40
-97,-39
-96,-41
-96,-40
-96,-39
-95,-41
-95,-40
-95,-39
-97,-38
-97,-37
-97,-36
-96,-38
-96,-37
-96,-36
-95,-38
-95,-37
-95,-36
-97,-35
-97,-34
-97,-33
-96,-35
-96,-34
-96,-33
-95,-35
-95,-34
-95,-33
-97,-32
-97,-31
-97,-30
-96,-32
-96,-31
-96,-30
-95,-32
-95,-31
-95,-30
-97,-29
-97,-28
-97,-27
-96,-29
-96,-28
-96,-27
-95,-29
-95,-28
-95,-27
-97,-23
-97,-22
-97,-21
-96,-23
-96,-22
-96,-21
-95,-23
-95,-22
-95,-21
-97,-20
-97,-19
-97,-18
-96,-20
-96,-19
-96,-18
-95,-20
-95,-19
-95,-18
-97,-17
-97,-16
-97,-15
-96,-17
-96,-16
-96,-15
-95,-17
-95,-16
-95,-15
-97,-11
-97,-10
-97,-9
-96,-11
-96,-10
-96,-9
-95,-11
-95,-10
-95,-9
-97,-8
-97,-7
-97,-6
-96,-8
-96,-7
-96,-6
-95,-8
-95,-7
-95,-6
-97,-5
-97,-4
-97,-3
-96,-5
-96,-4
-96,-3
-95,-5
-95,-4
-95,-3
-97,1
-97,2
-97,3
-96,1
-96,2
-96,3
-95,1
-95,2
-95,3
-97,7
-97,8
-97,9
-96,7
-96,8
-96,9
-95,7
-95,8
-95,9
-97,10
-97,11
-97,12
-96,10
-96,11
-96,12
-95,10
-95,11
-95,12
-97,13
-97,14
-97,15
-96,13
-96,14
-96,15
-95,13
-95,14
-95,15
-97,16
-97,17
-97,18
-96,16
-96,17
-96,18
-95,16
-95,17
-95,18
-97,19
-97,20
-97,21
-96,19
-96,20
-96,21
-95,19
-95,20
-95,21
-97,22
-97,23
-97,24
-96,22
-96,23
-96,24
-95,22
-95,23
-95,24
-97,25
-97,26
-97,27
-96,25
-96,26
-96,27
-95,25
-95,26
-95,27
-97,31
-97,32
-97,33
-96,31
-96,32
-96,33
-95,31
-95,32
-95,33
-97,37
-97,38
-97,39
-96,37
-96,38
-96,39
-95,37
-95,38
-95,39
-97,43
-97,44
-97,45
-96,43
-96,44
-96,45
-95,43
-95,44
-95,45
-97,46
-97,47
-97,48
-96,46
-96,47
-96,48
-95,46
-95,47
-95,48
-97,49
-97,50
-97,51
-96,49
-96,50
-96,51
-95,49
-95,50
-95,51
-97,55
-97,56
-97,57
-96,55
-96,56
-96,57
-95,55
-95,56
-95,57
-97,58
-97,59
-97,60
-96,58
-96,59
