-100,-168
-100,-167
-100,-166
-100,-165
-100,-164
-99,-168
-99,-167
-99,-166
-99,-165
-99,-164
-100,-158
-100,-157
-100,-156
-100,-155
-100,-154
-99,-158
-99,-157
-99,-156
-99,-155
-99,-154
-100,-128
-100,-127
-100,-126
-100,-125
-100,-124
-99,-128
-99,-127
-99,-126
-99,-125
-99,-124
-100,-118
-100,-117
-100,-116
-100,-115
-100,-114
-99,-118
-99,-117
-99,-116
-99,-115
-99,-114
-100,-98
-100,-97
-100,-96
-100,-95
-100,-94
-99,-98
-99,-97
-99,-96
-99,-95
-99,-94
-100,-78
-100,-77
-100,-76
-100,-75
-100,-74
-99,-78
-99,-77
-99,-76
-99,-75
-99,-74
-100,-68
-100,-67
-100,-66
-100,-65
-100,-64
-99,-68
-99,-67
-99,-66
-99,-65
-99,-64
-100,-48
-100,-47
-100,-46
-100,-45
-100,-44
-99,-48
-99,-47
-99,-46
-99,-45
-99,-44
-100,-38
-100,-37
-100,-36
-100,-35
-100,-34
-99,-38
-99,-37
-99,-36
-99,-35
-99,-34
-100,-18
-100,-17
-100,-16
-100,-15
-100,-14
-99,-18
-99,-17
-99,-16
-99,-15
-99,-14
-100,2
-100,3
-100,4
-100,5
-100,6
-99,2
-99,3
-99,4
-99,5
-99,6
-100,22
-100,23
-100,24
-100,25
-100,26
-99,22
-99,23
-99,24
-99,25
-99,26
-100,72
-100,73
-100,74
-100,75
-100,76
-99,72
-99,73
-99,74
-99,75
-99,76
-100,82
-100,83
-100,84
-100,85
-100,86
-99,82
-99,83
-99,84
-99,85
-99,86
-100,92
-100,93
-100,94
-100,95
-100,96
-99,92
-99,93
-99,94
-99,95
-99,96
-100,102
-100,103
-100,104
-100,105
-100,106
-99,102
-99,103
-99,104
-99,105
-99,106
-100,112
-100,113
-100,114
-100,115
-100,116
-99,112
-99,113
-99,114
-99,115
-99,116
-100,132
-100,133
-100,134
-100,135
-100,136
-99,132
-99,133
-99,134
-99,135
-99,136
-100,162
-100,163
-100,164
-100,165
-100,166
-99,162
-99,163
-99,164
-99,165
-99,166
-100,182
-100,183
-100,184
-100,185
-100,186
-99,182
-99,183
-99,184
-99,185
-99,186
-98,-200
-98,-199
-97,-200
-97,-199
-96,-200
-96,-199
-95,-200
-95,-199
-94,-200
-94,-199
-98,-198
-98,-197
-98,-196
-98,-195
-98,-194
-97,-198
-97,-197
-97,-196
-97,-195
-97,-194
-96,-198
-96,-197
-96,-196
-96,-195
-96,-194
-95,-198
-95,-197
-95,-196
-95,-195
-95,-194
-94,-198
-94,-197
-94,-196
-94,-195
-94,-194
-98,-193
-98,-192
-98,-191
-98,-190
-98,-189
-97,-193
-97,-192
-97,-191
-97,-190
-97,-189
-96,-193
-96,-192
-96,-191
-96,-190
-96,-189
-95,-193
-95,-192
-95,-191
-95,-190
-95,-189
-94,-193
-94,-192
-94,-191
-94,-190
-94,-189
-98,-188
-98,-187
-98,-186
-98,-185
-98,-184
-97,-188
-97,-187
-97,-186
-97,-185
-97,-184
-96,-188
-96,-187
-96,-186
-96,-185
-96,-184
-95,-188
-95,-187
-95,-186
-95,-185
-95,-184
-94,-188
-94,-187
-94,-186
-94,-185
-94,-184
-98,-183
-98,-182
-98,-181
-98,-180
-98,-179
-97,-183
-97,-182
-97,-181
-97,-180
-97,-179
-96,-183
-96,-182
-96,-181
-96,-180
-96,-179
-95,-183
-95,-182
-95,-181
-95,-180
-95,-179
-94,-183
-94,-182
-94,-181
-94,-180
-94,-179
-98,-178
-98,-177
-98,-176
-98,-175
-98,-174
-97,-178
-97,-177
-97,-176
-97,-175
-97,-174
-96,-178
-96,-177
-96,-176
-96,-175
-96,-174
-95,-178
-95,-177
-95,-176
-95,-175
-95,-174
-94,-178
-94,-177
-94,-176
-94,-175
-94,-174
-98,-168
-98,-167
-98,-166
-98,-165
-98,-164
-97,-168
-97,-167
-97,-166
-97,-165
-97,-164
-96,-168
-96,-167
-96,-166
-96,-165
-96,-164
-95,-168
-95,-167
-95,-166
-95,-165
-95,-164
-94,-168
-94,-167
-94,-166
-94,-165
-94,-164
-98,-158
-98,-157
-98,-156
-98,-155
-98,-154
-97,-158
-97,-157
-97,-156
-97,-155
-97,-154
-96,-158
-96,-157
-96,-156
-96,-155
-96,-154
-95,-158
-95,-157
-95,-156
-95,-155
-95,-154
-94,-158
-94,-157
-94,-156
-94,-155
-94,-154
-98,-153
-98,-152
-98,-151
-98,-150
-98,-149
-97,-153
-97,-152
-97,-151
-97,-150
-97,-149
-96,-153
-96,-152
-96,-151
-96,-150
-96,-149
-95,-153
-95,-152
-95,-151
-95,-150
-95,-149
-94,-153
-94,-152
-94,-151
-94,-150
-94,-149
-98,-148
-98,-147
-98,-146
-98,-145
-98,-144
-97,-148
-97,-147
-97,-146
-97,-145
-97,-144
-96,-148
-96,-147
-96,-146
-96,-145
-96,-144
-95,-148
-95,-147
-95,-146
-95,-145
-95,-144
-94,-148
-94,-147
-94,-146
-94,-145
-94,-144
-98,-143
-98,-142
-98,-141
-98,-140
-98,-139
-97,-143
-97,-142
-97,-141
-97,-140
-97,-139
-96,-143
-96,-142
-96,-141
-96,-140
-96,-139
-95,-143
-95,-142
-95,-141
-95,-140
-95,-139
-94,-143
-94,-142
-94,-141
-94,-140
-94,-139
-98,-138
-98,-137
-98,-136
-98,-135
-98,-134
-97,-138
-97,-137
-97,-136
-97,-135
-97,-134
-96,-138
-96,-137
-96,-136
-96,-135
-96,-134
-95,-138
-95,-137
-95,-136
-95,-135
-95,-134
-94,-138
-94,-137
-94,-136
-94,-135
-94,-134
-98,-128
-98,-127
-98,-126
-98,-125
-98,-124
-97,-128
-97,-127
-97,-126
-97,-125
-97,-124
-96,-128
-96,-127
-96,-126
-96,-125
-96,-124
-95,-128
-95,-127
-95,-126
-95,-125
-95,-124
-94,-128
-94,-127
-94,-126
-94,-125
-94,-124
-98,-118
-98,-117
-98,-116
-98,-115
-98,-114
-97,-118
-97,-117
-97,-116
-97,-115
-97,-114
-96,-118
-96,-117
-96,-116
-96,-115
-96,-114
-95,-118
-95,-117
-95,-116
-95,-115
-95,-114
-94,-118
-94,-117
-94,-116
-94,-115
-94,-114
-98,-113
-98,-112
-98,-111
-98,-110
-98,-109
-97,-113
-97,-112
-97,-111
-97,-110
-97,-109
-96,-113
-96,-112
-96,-111
-96,-110
-96,-109
-95,-113
-95,-112
-95,-111
-95,-110
-95,-109
-94,-113
-94,-112
-94,-111
-94,-110
-94,-109
-98,-108
-98,-107
-98,-106
-98,-105
-98,-104
-97,-108
-97,-107
-97,-106
-97,-105
-97,-104
-96,-108
-96,-107
-96,-106
-96,-105
-96,-104
-95,-108
-95,-107
-95,-106
-95,-105
-95,-104
-94,-108
-94,-107
-94,-106
-94,-105
-94,-104
-98,-98
-98,-97
-98,-96
-98,-95
-98,-94
-97,-98
-97,-97
-97,-96
-97,-95
-97,-94
-96,-98
-96,-97
-96,-96
-96,-95
-96,-94
-95,-98
-95,-97
-95,-96
-95,-95
-95,-94
-94,-98
-94,-97
-94,-96
-94,-95
-94,-94
-98,-93
-98,-92
-98,-91
-98,-90
-98,-89
-97,-93
-97,-92
-97,-91
-97,-90
-97,-89
-96,-93
-96,-92
-96,-91
-96,-90
-96,-89
-95,-93
-95,-92
-95,-91
-95,-90
-95,-89
-94,-93
-94,-92
-94,-91
-94,-90
-94,-89
-98,-88
-98,-87
-98,-86
-98,-85
-98,-84
-97,-88
-97,-87
-97,-86
-97,-85
-97,-84
-96,-88
-96,-87
-96,-86
-96,-85
-96,-84
-95,-88
-95,-87
-95,-86
-95,-85
-95,-84
-94,-88
-94,-87
-94,-86
-94,-85
-94,-84
-98,-78
-98,-77
-98,-76
-98,-75
-98,-74
-97,-78
-97,-77
-97,-76
-97,-75
-97,-74
-96,-78
-96,-77
-96,-76
-96,-75
-96,-74
-95,-78
-95,-77
-95,-76
-95,-75
-95,-74
-94,-78
-94,-77
-94,-76
-94,-75
-94,-74
-98,-68
-98,-67
-98,-66
-98,-65
-98,-64
-97,-68
-97,-67
-97,-66
-97,-65
-97,-64
-96,-68
-96,-67
-96,-66
-96,-65
-96,-64
-95,-68
-95,-67
-95,-66
-95,-65
-95,-64
-94,-68
-94,-67
-94,-66
-94,-65
-94,-64
-98,-63
-98,-62
-98,-61
-98,-60
-98,-59
-97,-63
-97,-62
-97,-61
-97,-60
-97,-59
-96,-63
-96,-62
-96,-61
-96,-60
-96,-59
-95,-63
-95,-62
-95,-61
-95,-60
-95,-59
-94,-63
-94,-62
-94,-61
-94,-60
-94,-59
-98,-58
-98,-57
-98,-56
-98,-55
-98,-54
-97,-58
-97,-57
-97,-56
-97,-55
-97,-54
-96,-58
-96,-57
-96,-56
-96,-55
-96,-54
-95,-58
-95,-57
-95,-56
-95,-55
-95,-54
-94,-58
-94,-57
-94,-56
-94,-55
-94,-54
-98,-48
-98,-47
-98,-46
-98,-45
-98,-44
-97,-48
-97,-47
-97,-46
-97,-45
-97,-44
-96,-48
-96,-47
-96,-46
-96,-45
-96,-44
-95,-48
-95,-47
-95,-46
-95,-45
-95,-44
-94,-48
-94,-47
-94,-46
-94,-45
-94,-44
-98,-38
-98,-37
-98,-36
-98,-35
-98,-34
-97,-38
-97,-37
-97,-36
-97,-35
-97,-34
-96,-38
-96,-37
-96,-36
-96,-35
-96,-34
-95,-38
-95,-37
-95,-36
-95,-35
-95,-34
-94,-38
-94,-37
-94,-36
-94,-35
-94,-34
-98,-33
-98,-32
-98,-31
-98,-30
-98,-29
-97,-33
-97,-32
-97,-31
-97,-30
-97,-29
-96,-33
-96,-32
-96,-31
-96,-30
-96,-29
-95,-33
-95,-32
-95,-31
-95,-30
-95,-29
-94,-33
-94,-32
-94,-31
-94,-30
-94,-29
-98,-28
-98,-27
-98,-26
-98,-25
-98,-24
-97,-28
-97,-27
-97,-26
-97,-25
-97,-24
-96,-28
-96,-27
-96,-26
-96,-25
-96,-24
-95,-28
-95,-27
-95,-26
-95,-25
-95,-24
-94,-28
-94,-27
-94,-26
-94,-25
-94,-24
-98,-18
-98,-17
-98,-16
-98,-15
-98,-14
-97,-18
-97,-17
-97,-16
-97,-15
-97,-14
-96,-18
-96,-17
-96,-16
-96,-15
-96,-14
-95,-18
-95,-17
-95,-16
-95,-15
-95,-14
-94,-18
-94,-17
-94,-16
-94,-15
-94,-14
-98,-13
-98,-12
-98,-11
-98,-10
-98,-9
-97,-13
-97,-12
-97,-11
-97,-10
-97,-9
-96,-13
-96,-12
-96,-11
-96,-10
-96,-9
-95,-13
-95,-12
-95,-11
-95,-10
-95,-9
-94,-13
-94,-12
-94,-11
-94,-10
-94,-9
-98,-8
-98,-7
-98,-6
-98,-5
-98,-4
-97,-8
-97,-7
-97,-6
-97,-5
-97,-4
-96,-8
-96,-7
-96,-6
-96,-5
-96,-4
-95,-8
-95,-7
-95,-6
-95,-5
-95,-4
-94,-8
-94,-7
-94,-6
-94,-5
-94,-4
-98,2
-98,3
-98,4
-98,5
-98,6
-97,2
-97,3
-97,4
-97,5
-97,6
-96,2
-96,3
-96,4
-96,5
-96,6
-95,2
-95,3
-95,4
-95,5
-95,6
-94,2
-94,3
-94,4
-94,5
-94,6
-98,7
-98,8
-98,9
-98,10
-98,11
-97,7
-97,8
-97,9
-97,10
-97,11
-96,7
-96,8
-96,9
-96,10
-96,11
-95,7
-95,8
-95,9
-95,10
-95,11
-94,7
-94,8
-94,9
-94,10
-94,11
-98,12
-98,13
-98,14
-98,15
-98,16
-97,12
-97,13
-97,14
-97,15
-97,16
-96,12
-96,13
-96,14
-96,15
-96,16
-95,12
-95,13
-95,14
-95,15
-95,16
-94,12
-94,13
-94,14
-94,15
-94,16
-98,22
-98,23
-98,24
-98,25
-98,26
-97,22
-97,23
-97,24
-97,25
-97,26
-96,22
-96,23
-96,24
-96,25
-96,26
-95,22
-95,23
-95,24
-95,25
-95,26
-94,22
-94,23
-94,24
-94,25
-94,26
-98,32
-98,33
-98,34
-98,35
-98,36
-97,32
-97,33
-97,34
-97,35
-97,36
-96,32
-96,33
-96,34
-96,35
-96,36
-95,32
-95,33
-95,34
-95,35
-95,36
-94,32
-94,33
-94,34
-94,35
-94,36
-98,37
-98,38
-98,39
-98,40
-98,41
-97,37
-97,38
-97,39
-97,40
-97,41
-96,37
-96,38
-96,39
-96,40
-96,41
-95,37
-95,38
-95,39
-95,40
-95,41
-94,37
-94,38
-94,39
-94,40
-94,41
-98,42
-98,43
-98,44
-98,45
-98,46
-97,42
-97,43
-97,44
-97,45
-97,46
-96,42
-96,43
-96,44
-96,45
-96,46
-95,42
-95,43
-95,44
-95,45
-95,46
-94,42
-94,43
-94,44
-94,45
-94,46
-98,47
-98,48
-98,49
-98,50
-98,51
-97,47
-97,48
-97,49
-97,50
-97,51
-96,47
-96,48
-96,49
-96,50
-96,51
-95,47
-95,48
-95,49
-95,50
-95,51
-94,47
-94,48
-94,49
-94,50
-94,51
-98,52
-98,53
-98,54
-98,55
-98,56
-97,52
-97,53
-97,54
-97,55
-97,56
-96,52
-96,53
-96,54
-96,55
-96,56
-95,52
-95,53
-95,54
-95,55
-95,56
-94,52
-94,53
-94,54
-94,55
-94,56
-98,62
-98,63
-98,64
-98,65
-98,66
-97,62
-97,63
-97,64
-97,65
-97,66
-96,62
-96,63
-96,64
-96,65
-96,66
-95,62
-95,63
-95,64
-95,65
-95,66
-94,62
-94,63
-94,64
-94,65
-94,66
-98,67
-98,68
-98,69
-98,70
-98,71
-97,67
-97,68
-97,69
-97,70
-97,71
-96,67
-96,68
-96,69
-96,70
-96,71
-95,67
-95,68
-95,69
-95,70
-95,71
-94,67
-94,68
-94,69
-94,70
-94,71
-98,72
-98,73
-98,74
-98,75
-98,76
-97,72
-97,73
-97,74
-97,75
-97,76
-96,72
-96,73
-96,74
-96,75
-96,76
-95,72
-95,73
-95,74
-95,75
-95,76
-94,72
-94,73
-94,74
-94,75
-94,76
-98,82
-98,83
-98,84
-98,85
-98,86
-97,82
-97,83
-97,84
-97,85
-97,86
-96,82
-96,83
-96,84
-96,85
-96,86
-95,82
-95,83
-95,84
-95,85
-95,86
-94,82
-94,83
-94,84
-94,85
-94,86
-98,92
-98,93
-98,94
-98,95
-98,96
-97,92
-97,93
-97,94
-97,95
-97,96
-96,92
-96,93
-96,94
-96,95
-96,96
-95,92
-95,93
-95,94
-95,95
-95,96
-94,92
-94,93
-94,94
-94,95
-94,96
-98,102
-98,103
-98,104
-98,105
-98,106
-97,102
-97,103
-97,104
-97,105
-97,106
-96,102
-96,103
-96,104
-96,105
-96,106
-95,102
-95,103
-95,104
-95,105
-95,106
-94,102
-94,103
-94,104
-94,105
-94,106
-98,112
-98,113
-98,114
-98,115
-98,116
-97,112
-97,113
-97,114
-97,115
-97,116
-96,112
-96,113
-96,114
-96,115
-96,116
-95,112
-95,113
-95,114
-95,115
-95,116
-94,112
-94,113
-94,114
-94,115
-94,116
-98,122
-98,123
-98,124
-98,125
-98,126
-97,122
-97,123
-97,124
-97,125
-97,126
-96,122
-96,123
-96,124
-96,125
-96,126
-95,122
-95,123
-95,124
-95,125
-95,126
-94,122
-94,123
-94,124
-94,125
-94,126
-98,127
-98,128
-98,129
-98,130
-98,131
-97,127
-97,128
-97,129
-97,130
-97,131
-96,127
-96,128
-96,129
-96,130
-96,131
-95,127
-95,128
-95,129
-95,130
-95,131
-94,127
-94,128
-94,129
-94,130
-94,131
-98,132
-98,133
-98,134
-98,135
-98,136
-97,132
-97,133
-97,134
-97,135
-97,136
-96,132
-96,133
-96,134
-96,135
-96,136
-95,132
-95,133
-95,134
-95,135
-95,136
-94,132
-94,133
-94,134
-94,135
-94,136
-98,142
-98,143
-98,144
-98,145
-98,146
-97,142
-97,143
-97,144
-97,145
-97,146
-96,142
-96,143
-96,144
-96,145
-96,146
-95,142
-95,143
-95,144
-95,145
-95,146
-94,142
-94,143
-94,144
-94,145
-94,146
-98,147
-98,148
-98,149
-98,150
-98,151
-97,147
-97,148
-97,149
-97,150
-97,151
-96,147
-96,148
-96,149
-96,150
-96,151
-95,147
-95,148
-95,149
-95,150
-95,151
-94,147
-94,148
-94,149
-94,150
-94,151
-98,152
-98,153
-98,154
-98,155
-98,156
-97,152
-97,153
-97,154
-97,155
-97,156
-96,152
-96,153
-96,154
-96,155
-96,156
-95,152
-95,153
-95,154
-95,155
-95,156
-94,152
-94,153
-94,154
-94,155
-94,156
-98,157
-98,158
-98,159
-98,160
-98,161
-97,157
-97,158
-97,159
-97,160
-97,161
-96,157
-96,158
-96,159
-96,160
-96,161
-95,157
-95,158
-95,159
-95,160
-95,161
-94,157
-94,158
-94,159
-94,160
-94,161
-98,162
-98,163
-98,164
-98,165
-98,166
-97,162
-97,163
-97,164
-97,165
-97,166
-96,162
-96,163
-96,164
-96,165
-96,166
-95,162
-95,163
-95,164
-95,165
-95,166
-94,162
-94,163
-94,164
-94,165
-94,166
-98,167
-98,168
-98,169
-98,170
-98,171
-97,167
-97,168
-97,169
-97,170
-97,171
-96,167
-96,168
-96,169
-96,170
-96,171
-95,167
-95,168
-95,169
-95,170
-95,171
-94,167
-94,168
-94,169
-94,170
-94,171
-98,172
-98,173
-98,174
-98,175
-98,176
-97,172
